TSM_Server,Node,Server,Occ_GB,Cost,
HDCTSM03,D_HNAQXWEMNDBCL01,HNAQXWEMNDB02,0.78,Virtual,$.05
HDCTSM03,HFCQXWCPAPPCL01_CLU,HFCQXWCPAPP02,0.75,Virtual,$.05
HDCTSM03,D_HDCSQL02_SQL,HDCSQL02,0.64,Virtual,$.04
HDCTSM03,HCMND2T1_DB2,hcmnd2t1,0.61,Virtual,$.04
HDCTSM03,HNAQXWVOCSQLCL1_SQL,HNAQXWVOCSQLV01,0.61,Virtual,$.04
HDCTSM03,HCMWB2D1_DB2,hcmwb2d1,0.57,Virtual,$.03
HDCTSM03,HNASXWCVSQL05_SQL,HNASXWCVSQL05,0.57,Virtual,$.03
HDCTSM03,DAHMDCLNGADB01_DB2,dahmdclngadb01,0.54,Virtual,$.03
HDCTSM03,AHMQXWIDRSQL01_SQL,AHMQXWIDRSQL01,0.46,Virtual,$.03
HDCTSM03,WD_TAHMDCLAUTDB01_DB2,tahmdclautdb01,0.38,Virtual,$.02
HDCTSM03,HNAQXLTRACDB02_DB2,hnaqxltracdb02,0.2,Virtual,$.01
HDCTSM03,CHTMSUDBSITA_DB2,chtmsudbsita,0.18,Virtual,$.01
HDCTSM03,HAMQXWSQL026_SQL,HAMQXWSQL026,0.08,Virtual,$.00
HDCTSM03,HAMQXWVVTSQL01_SQL,HAMQXWVVTSQL01,0.07,Virtual,$.00
HDCTSM03,DHFCDCLIDLETL01A,dhfcdclidletl01a.amerhonda.com,0.04,Virtual,$.00
HDCTSM03,HNAQXWCPSQLV01_SQL,HNAQXWCPSQLV01,0.04,Virtual,$.00
HDCTSM03,D_INDXWPATSQLCL01_Q,INDXWPATSQL01,0.03,Virtual,$.00
HDCTSM03,HAMQXWSQL027_SQL,HAMQXWSQL027,0.03,Virtual,$.00
HDCTSM03,HNAUXWRPASQL02_SQL,HNAUXWRPASQL02,0.03,Virtual,$.00
HDCTSM03,HNAUXWRPASQL01_SQL,HNAUXWRPASQL01,0.02,Virtual,$.00
HDCTSM03,DHFCDCLIDLEDW01A,dhfcdclidledw01a.amerhonda.com,0.01,Virtual,$.00
HDCTSM03,HFCSXLIDLETL01A,hfcsxlidletl01a.amerhonda.com,0.01,Virtual,$.00
HDCTSM03,QHFCDCLIDLEDW01A,qhfcdclidledw01a.amerhonda.com,0.01,Virtual,$.00
HDCTSM03,QHFCDCLIDLETL01A,qhfcdclidletl01a.amerhonda.com,0.01,Virtual,$.00
HDCTSM03,M_HFCUXWCASSQL14_SQL,HFCUXWCASSQL14,0,Virtual,$.00
HDCTSM04,HNAQXWCMMSQL01_SQL,HNAQXWCMMSQL01,3714.77,Virtual,$260.03
HDCTSM04,HNATOR02,HNATOR02,1862.3,Virtual,$130.36
HDCTSM04,P1HNADCWCMSCS01,P1HNADCWCMSCS01,1503.99,Virtual,$105.27
HDCTSM04,HNADXWCMMSQL01_SQL,HNADXWCMMSQL01,1198.23,Virtual,$83.87
HDCTSM04,HNAPXWCMMSQL01,HNAPXWCMMSQL01,1160.06,Virtual,$81.20
HDCTSM04,HPTTOR01,HPTTOR01,930.28,Virtual,$65.11
HDCTSM04,HNAPXWCMMSQL01_SQL,HNAPXWCMMSQL01,815.84,Virtual,$57.10
HDCTSM04,HNAFTPPS01,HNAFTPPS01,719.7,Virtual,$50.37
HDCTSM04,Q3HNADCWCMMDB01_SQL,Q3HNADCWCMMDB01,681.59,Virtual,$47.71
HDCTSM04,D3HNADCWCMMDB01_SQL,D3HNADCWCMMDB01,669.67,Virtual,$46.87
HDCTSM04,HNAPXWCMMSQL02_SQL,HNAPXWCMMSQL02,614.82,Virtual,$43.03
HDCTSM04,D3HNADCWCMMDB01,D3HNADCWCMMDB01,536.21,Virtual,$37.53
HDCTSM04,P1HNADCWCMSFT01,P1HNADCWCMSFT01,518.66,Virtual,$36.30
HDCTSM04,D3HNADCWCMSCS01,D3HNADCWCMSCS01,514.96,Virtual,$36.04
HDCTSM04,HOLD_P1HNADCWCMSCS01_ALMA_LEGAL,,419.7,Virtual,$29.37
HDCTSM04,P1HNADCWCMSDB01_SQL,P1HNADCWCMSDB01,396.77,Virtual,$27.77
HDCTSM04,HNAQXWCMMSQL02_SQL,HNAQXWCMMSQL02,393.2,Virtual,$27.52
HDCTSM04,D3HNADCWCMSDB01_SQL,D3HNADCWCMSDB01,341.46,Virtual,$23.90
HDCTSM04,AHMPXWLBOAPP01,AHMPXWLBOAPP01,311.92,Virtual,$21.83
HDCTSM04,HNADXWCMMSQL01,HNADXWCMMSQL01,276.02,Virtual,$19.32
HDCTSM04,HPTDXWEPIDB01,HPTDXWEPIDB01,225.63,Virtual,$15.79
HDCTSM04,D3HNADCWCMSFT01,D3HNADCWCMSFT01,206.15,Virtual,$14.43
HDCTSM04,HPTPXWEPIDB01,HPTPXWEPIDB01,196.8,Virtual,$13.77
HDCTSM04,WD_P1HNADCWBO01,P1HNADCWBO01,187.5,Virtual,$13.12
HDCTSM04,HNAQXWCMMSQL01,HNAQXWCMMSQL01,184.46,Virtual,$12.91
HDCTSM04,HNAPXWCMMDBA01,HNAPXWCMMDBA01,175.9,Virtual,$12.31
HDCTSM04,HNAQXWCMMAPP01,HNAQXWCMMAPP01,162.64,Virtual,$11.38
HDCTSM04,HNAPXWCMMDBA01_SQL,HNAPXWCMMDBA01,156.68,Virtual,$10.96
HDCTSM04,HNADXWCMMAPP01,HNADXWCMMAPP01,152.94,Virtual,$10.70
HDCTSM04,Q3HNADCWCMMDB01,Q3HNADCWCMMDB01,151.12,Virtual,$10.57
HDCTSM04,HNAPXWCMMAPP01,HNAPXWCMMAPP01,147.97,Virtual,$10.35
HDCTSM04,WD_HNAAPPDS01,HNAAPPDS01,147.62,Virtual,$10.33
HDCTSM04,AHMDXWLBOAPP01,AHMDXWLBOAPP01,140.14,Virtual,$9.80
HDCTSM04,P1HNADCWCMMDB01,P1HNADCWCMMDB01,139.4,Virtual,$9.75
HDCTSM04,HNAPXWCMMSQL02,HNAPXWCMMSQL02,116.44,Virtual,$8.15
HDCTSM04,HPTDXWEPIDB01_SQL,HPTDXWEPIDB01,115.56,Virtual,$8.08
HDCTSM04,HNAPXWCMMAPO01,HNAPXWCMMAPO01,104.65,Virtual,$7.32
HDCTSM04,P1HNADCWCMMDB01_SQL,P1HNADCWCMMDB01,98.74,Virtual,$6.91
HDCTSM04,HNAQXWCMMSQL02,HNAQXWCMMSQL02,96.05,Virtual,$6.72
HDCTSM04,D_P1HNADCWCMMWB01,P1HNADCWCMMWB01,90.14,Virtual,$6.30
HDCTSM04,P1HNADCWCMSDB01,P1HNADCWCMSDB01,87.41,Virtual,$6.11
HDCTSM04,HNAPXWLBOSQL01,HNAPXWLBOSQL01,83.25,Virtual,$5.82
HDCTSM04,HNAQXWCMMESS01,HNAQXWCMMESS01,82.46,Virtual,$5.77
HDCTSM04,D3HNADCWCMSDB01,D3HNADCWCMSDB01,78.29,Virtual,$5.48
HDCTSM04,HNAPXWCMMESS01,HNAPXWCMMESS01,78.27,Virtual,$5.47
HDCTSM04,HNADXWCMMESS01,HNADXWCMMESS01,76.5,Virtual,$5.35
HDCTSM04,AHMPXWMBVWWEB01,AHMPXWMBVWWEB01,73.66,Virtual,$5.15
HDCTSM04,D3HNADCWCMSWB01,D3HNADCWCMSWB01,68.59,Virtual,$4.80
HDCTSM04,P1HNADCWCMSWB01,P1HNADCWCMSWB01,61.68,Virtual,$4.31
HDCTSM04,D_Q3HNADCWCMMWB01,Q3HNADCWCMMWB01,51.07,Virtual,$3.57
HDCTSM04,HNAPXWLBOSQL01_SQL,HNAPXWLBOSQL01,39.02,Virtual,$2.73
HDCTSM04,M_AHMPXWMBVWSQL01,AHMPXWMBVWSQL01,32.81,Virtual,$2.29
HDCTSM04,HPTPXWEPIDB01_SQL,HPTPXWEPIDB01,20.93,Virtual,$1.46
HDCTSM04,M_HDCTSM04,hnaphdcptsm04.amerhonda.com,9.34,Virtual,$.65
HDCTSM04,M_AHMPXWMBVWSQL01_SQL,AHMPXWMBVWSQL01,0.05,Virtual,$.00
TDCTSM01,AHFCTOR01,AHFCTOR01,17389.4,Virtual,$695.57
TDCTSM01,AHMTOR11,AHMTOR11,13779.36,Virtual,$551.17
TDCTSM01,D_AHFCTOR01A,AHFCTOR01A,9451.42,Virtual,$378.05
TDCTSM01,AHMTOR10,AHMTOR10,9189.36,Virtual,$367.57
TDCTSM01,AHMTOR03,AHMTOR03,7802.5,Virtual,$312.10
TDCTSM01,AHMTOR05,AHMTOR05,6720.51,Virtual,$268.82
TDCTSM01,AHMTOR04,AHMTOR04,5518.63,Virtual,$220.74
TDCTSM01,AHMTOR12,AHMTOR12,5233.15,Virtual,$209.32
TDCTSM01,AHMTOR08,AHMTOR08,4759.42,Virtual,$190.37
TDCTSM01,AHMTOR02,AHMTOR02,4507.4,Virtual,$180.29
TDCTSM01,M_PTSDWD01_DB2,ptsdwd01,4444.95,Virtual,$177.79
TDCTSM01,AHMTOR06,AHMTOR06,4024.49,Virtual,$160.97
TDCTSM01,AHMTOR01,AHMTOR01,3266.62,Virtual,$130.66
TDCTSM01,D_AHMTOR01A,AHMTOR01A,3242.34,Virtual,$129.69
TDCTSM01,HNAPTORWSCMDP02,HNAPTORWSCMDP02,3101.16,Virtual,$124.04
TDCTSM01,HNAPTORWSCMDP01,HNAPTORWSCMDP01,2892.05,Virtual,$115.68
TDCTSM01,AHMMC01,AHMMC01,2716.51,Virtual,$108.66
TDCTSM01,HNAPTORWSCMDP03,HNAPTORWSCMDP03,2642.37,Virtual,$105.69
TDCTSM01,AHMTOR09,AHMTOR09,2117.71,Virtual,$84.70
TDCTSM01,AHMTORWST01,AHMTORWST01,1508.93,Virtual,$60.35
TDCTSM01,AHFCPROJDS01,AHFCPROJDS01,1266.74,Virtual,$50.66
TDCTSM01,PARTSDEV1,partsdev1,870.57,Virtual,$34.82
TDCTSM01,PARTSCAT1,partscat1,812.95,Virtual,$32.51
TDCTSM01,AHFCWCPS01,AHFCWCPS01,633.33,Virtual,$25.33
TDCTSM01,AHMTOR07,AHMTOR07,290.29,Virtual,$11.61
TDCTSM01,AHMSRMPS04,AHMSRMPS04,268.04,Virtual,$10.72
TDCTSM01,ISDINFSPS01,isdinfsps01.amerhonda.com,220.61,Virtual,$8.82
TDCTSM01,HFCDXWSCMAPP04,HFCDXWSCMAPP04,175.9,Virtual,$7.03
TDCTSM01,HNAPXWWEBGFLS01,HNAPXWWEBGFLS01,173.85,Virtual,$6.95
TDCTSM01,D_AHFCSCMDS02,AHFCSCMDS02,170.67,Virtual,$6.82
TDCTSM01,HNAPTORWVREC01,HNAPTORWVREC01,159.92,Virtual,$6.39
TDCTSM01,KYNPTDWTSMPXY01,KYNPTDWTSMPXY01,158.78,Virtual,$6.35
TDCTSM01,HFCPXWTORPSFS01,HFCPXWTORPSFS01,156.66,Virtual,$6.26
TDCTSM01,M_PTSDWD01,ptsdwd01,150.06,Virtual,$6.00
TDCTSM01,NETSVCS1,netsvcs1,137.52,Virtual,$5.50
TDCTSM01,HFCPXWTORPSFS1A,HFCPXWTORPSFS1A,136.8,Virtual,$5.47
TDCTSM01,AHMEBDTOR01,AHMEBDTOR01,133.09,Virtual,$5.32
TDCTSM01,AHMIMG01,AHMIMG01,129.39,Virtual,$5.17
TDCTSM01,D_NIMPROD1,nimprod1,125.27,Virtual,$5.01
TDCTSM01,PARTSCAT1_BT,partscat1,123.94,Virtual,$4.95
TDCTSM01,HNADTORWISO01,HNADTORWISO01,106.88,Virtual,$4.27
TDCTSM01,AHMRLN01,AHMRLN01,106.15,Virtual,$4.24
TDCTSM01,HNAPXWESCMAPP09,HNAPXWESCMAPP09,104.06,Virtual,$4.16
TDCTSM01,AHMJPN01,AHMJPN01,98.12,Virtual,$3.92
TDCTSM01,NETSVCS3,netsvcs3,96.11,Virtual,$3.84
TDCTSM01,HNAPTORWISO01,HNAPTORWISO01,95.19,Virtual,$3.80
TDCTSM01,AHMPTWERECMS01,AHMPTWERECMS01,88.59,Virtual,$3.54
TDCTSM01,HNAPTORWISO02,HNAPTORWISO02,88.37,Virtual,$3.53
TDCTSM01,WD_RHEL74,raptor2,87.66,Virtual,$3.50
TDCTSM01,NETSVCS6,netsvcs6,86.34,Virtual,$3.45
TDCTSM01,HNAPXLEXTDNS1,hnapxlextdns1,72.87,Virtual,$2.91
TDCTSM01,AHFCTORWST01,AHFCTORWST01,64.86,Virtual,$2.59
TDCTSM01,HNAPXWOTABDFS01,HNAPXWOTABDFS01,61.51,Virtual,$2.46
TDCTSM01,D_AHMRLN01A,AHMRLN01A,59.9,Virtual,$2.39
TDCTSM01,AHMPTWERECMS02,AHMPTWERECMS02,57.07,Virtual,$2.28
TDCTSM01,D_HNADTORWISO01A,HNADTORWISO01A,48.39,Virtual,$1.93
TDCTSM01,HNAPXLNETSVCS1,hnapxlnetsvcs1,44.59,Virtual,$1.78
TDCTSM01,HNAPXLEXTDNS2,hnapxlextdns2,42.99,Virtual,$1.71
TDCTSM01,NETSVCS5,netsvcs5,31.82,Virtual,$1.27
TDCTSM01,HNAPXLENTDNS1,hnapxlentdns1,20.97,Virtual,$.83
TDCTSM01,HNAPXLENTDNS2,hnapxlentdns2,20.7,Virtual,$.82
TDCTSM01,KYNPTDLTSMPXY01,kynptdltsmpxy01,19.51,Virtual,$.78
TDCTSM01,HNAPXLENTDNS3,hnapxlentdns3,18.39,Virtual,$.73
TDCTSM01,HNAPXLNETSVCS2,hnapxlnetsvcs2,12.04,Virtual,$.48
TDCTSM01,ISDINFSDS01,isdinfsds01.amerhonda.com,11.74,Virtual,$.46
TDCTSM01,PIBMDCWIPPD01A,pibmdcwippd01a,11.09,Virtual,$.44
TDCTSM01,PIBMDCWIPPD02A,pibmdcwippd02a,11.07,Virtual,$.44
IDCTSM01,PHMI1DB1_DB2,phmi1db1,96559.8,Physical,$3862.39
IDCTSM01,PHMI1DB2_DB2,phmi1db2.hmin.am.honda.com,16647.37,Physical,$665.89
IDCTSM01,THMI1DB2_DB2,thmi1db2.hmin.am.honda.com,16467.06,Physical,$658.68
IDCTSM01,HMIPGRBWFILE02,HMIPGRBWFILE02,15571.1,Physical,$622.84
IDCTSM01,HMIPGRBWSQL503_SQL,,7386.25,Physical,$295.45
IDCTSM01,HMIPGRBWSQL504_SQL,,6323.83,Physical,$252.95
IDCTSM01,HMIPGRBWSQL502_SQL,,6225.19,Physical,$249.00
IDCTSM01,HMIPGRBWFTP001,HMIPGRBWFTP001,5623.74,Physical,$224.94
IDCTSM01,HMISQL01_SQL,HMISQL01,3702.64,Physical,$148.10
IDCTSM01,HMIPGRBWNAS503,,3569.59,Physical,$142.78
IDCTSM01,HMIPGRBWSCMDP02,,3359.89,Physical,$134.39
IDCTSM01,HMI1NIM1,,3353.62,Physical,$134.14
IDCTSM01,HMIPGRBLDB506,HMIPGRBLDB506,2678.57,Physical,$107.14
IDCTSM01,HMIPGRBWAPP580,HMIPGRBWAPP580,2192.96,Physical,$87.71
IDCTSM01,HMIPGRBWAPP514_DOM,HMIPGRBWAPP514,1618.22,Physical,$64.72
IDCTSM01,HMIPGRBWAPP575,,1282.71,Physical,$51.30
IDCTSM01,WD_HMIPGRBWAPP514,,1099.51,Physical,$43.98
IDCTSM01,IAPPGRBWAPP008,IAPPGRBWAPP008,1016.34,Physical,$40.65
IDCTSM01,D_HMIPGRBWAPP567,,959.6,Physical,$38.38
IDCTSM01,HMIPGRBWAPCL01,,875.72,Physical,$35.02
IDCTSM01,WD_HMIPGRBLAPP503,HMIPGRBLAPP503,832.34,Physical,$33.29
IDCTSM01,WD_HMIPGRBLAPP502,,825.09,Physical,$33.00
IDCTSM01,HMIPGRBWAPP514,,757.85,Physical,$30.31
IDCTSM01,HMIPGRBWPRIN501,HMIPGRBWPRIN501,661.96,Physical,$26.47
IDCTSM01,HMIPGRBWAPP515,,652.08,Physical,$26.08
IDCTSM01,HMIPGRBWAPP507,HMIPGRBWAPP507,605.08,Physical,$24.20
IDCTSM01,HMIPGRBWAPP556,,583.25,Physical,$23.33
IDCTSM01,HMIPGRBWAPP559,,573.74,Physical,$22.94
IDCTSM01,HMIPGRBWAPP561,,568.79,Physical,$22.75
IDCTSM01,HMIDGRBWAPP116,,537.43,Physical,$21.49
IDCTSM01,HMIPGRBWAPP307,HMIPGRBWAPP307,530.59,Physical,$21.22
IDCTSM01,HMIDGRBWAPP540,,521.98,Physical,$20.87
IDCTSM01,HMIPGRBWAPP560,,519.39,Physical,$20.77
IDCTSM01,HMIPGRBWAPP557,,516.05,Physical,$20.64
IDCTSM01,PHMI1JAVA2,phmi1java2.hmin.am.honda.com,488.77,Physical,$19.55
IDCTSM01,HMIPGRBWAPP534,,488.53,Physical,$19.54
IDCTSM01,HMIPGRBWAPP533,,463.09,Physical,$18.52
IDCTSM01,AIXHMINWAS02P,aixhminwas02p,455.97,Physical,$18.23
IDCTSM01,HMIPGRBWAPP516,,451.09,Physical,$18.04
IDCTSM01,HMIPGRBWAPP302,HMIPGRBWAPP302,446.67,Physical,$17.86
IDCTSM01,HMIPGRBWAPP303,HMIPGRBWAPP303,443.05,Physical,$17.72
IDCTSM01,HMIPGRBWAPP554,HMIPGRBWAPP554,440.42,Physical,$17.61
IDCTSM01,HMIPGRBWAPP552,,438.54,Physical,$17.54
IDCTSM01,HMIPGRBWAPP551,HMIPGRBWAPP551,433.71,Physical,$17.34
IDCTSM01,HMIPGRBWSQL503,,426.82,Physical,$17.07
IDCTSM01,HMIPGRBWAPP520,,424.59,Physical,$16.98
IDCTSM01,HMIPGRBWAPP555,,419.51,Physical,$16.78
IDCTSM01,D_VNVMAPP22,,414.84,Physical,$16.59
IDCTSM01,HMIPGRBWAPP569,,406.73,Physical,$16.26
IDCTSM01,THMI1JAVA2,thmi1java2.hmin.am.honda.com,400.91,Physical,$16.03
IDCTSM01,HMIPGRBWAPP576,,396.65,Physical,$15.86
IDCTSM01,HMIPGRBWAPP581,HMIPGRBWAPP581,387.07,Physical,$15.48
IDCTSM01,PHMI1JAVA1,phmi1java1.hmin.am.honda.com,380.14,Physical,$15.20
IDCTSM01,DHMI1WAS1,,374.46,Physical,$14.97
IDCTSM01,HMIDGRBWSQL102,,348.9,Physical,$13.95
IDCTSM01,KYNPHMWTSMPXY01,KYNPHMWTSMPXY01,343.5,Physical,$13.74
IDCTSM01,HMIPGRBWSQL501,,336.29,Physical,$13.45
IDCTSM01,HMIPGRBWAPP592,HMIPGRBWAPP592,312.09,Physical,$12.48
IDCTSM01,PHMI1WAS4,phmi1was4.hmin.am.honda.com,305.56,Physical,$12.22
IDCTSM01,PHMI1WAS1,phmi1was1.hmin.am.honda.com,305.23,Physical,$12.20
IDCTSM01,D_HMIPGRBWAPP519,,298.47,Physical,$11.93
IDCTSM01,THMI1JAVA1,,283.28,Physical,$11.33
IDCTSM01,HMIPGRBWAPP521,,276.66,Physical,$11.06
IDCTSM01,PHMI1WAS3,phmi1was3.hmin.am.honda.com,268.74,Physical,$10.74
IDCTSM01,BHMI1IS1,,268.5,Physical,$10.74
IDCTSM01,QHMI1WAS2,qhmi1was2.hmin.am.honda.com,254.63,Physical,$10.18
IDCTSM01,HMIPGRBWAPP550,,251.94,Physical,$10.07
IDCTSM01,HMIPGRBWAPP511,,250.26,Physical,$10.01
IDCTSM01,HMIPGRBWNET501,HMIPGRBWNET501,249.96,Physical,$9.99
IDCTSM01,AIXHMINWAS03P,aixhminwas03p,249.63,Physical,$9.98
IDCTSM01,IAPDGRBWAPP002,IAPDGRBWAPP002,248.4,Physical,$9.93
IDCTSM01,QHMI1WAS1,,246.42,Physical,$9.85
IDCTSM01,DHMI1WAS2,dhmi1was2.hmin.am.honda.com,242.63,Physical,$9.70
IDCTSM01,HMIDGRBWAPP539,HMIDGRBWAPP539,238.47,Physical,$9.53
IDCTSM01,HMIPGRBWSQL505,,235.11,Physical,$9.40
IDCTSM01,HMIDGRBWAPP589,HMIDGRBWAPP589,233.38,Physical,$9.33
IDCTSM01,HMIDGRBWAPP101,HMIDGRBWAPP101,225.99,Physical,$9.03
IDCTSM01,HMIPGRBWAPP546,,223.35,Physical,$8.93
IDCTSM01,HMIDGRBWSQL103,,220.08,Physical,$8.80
IDCTSM01,HMIPGRBWSQL506,,217.5,Physical,$8.70
IDCTSM01,HMIDGRBWAPP591,HMIDGRBWAPP591,213.22,Physical,$8.52
IDCTSM01,HMIPGRBWAPP571,,211.58,Physical,$8.46
IDCTSM01,HMIPGRBWSQL504,,209.47,Physical,$8.37
IDCTSM01,D_HMIPGRBWNAS502,,209.45,Physical,$8.37
IDCTSM01,HMIDGRBWAPP590,HMIDGRBWAPP590,207.98,Physical,$8.31
IDCTSM01,HMIPGRBWAPP574,,207.53,Physical,$8.30
IDCTSM01,HMIPGRBWSQL611,,206.44,Physical,$8.25
IDCTSM01,HMIPGRBWAPP594,HMIPGRBWAPP594,202.45,Physical,$8.09
IDCTSM01,HMIPGRBWSQL505_SQL,,200.09,Physical,$8.00
IDCTSM01,HMIPGRBWAPP577,,198.39,Physical,$7.93
IDCTSM01,HMIPGRBWAPP545,,197,Physical,$7.88
IDCTSM01,HMIPGRBWAPP306,HMIPGRBWAPP306,193,Physical,$7.72
IDCTSM01,HMITGRBLAPP001,HMITGRBLAPP001,190.12,Physical,$7.60
IDCTSM01,HMIPGRBWAPP578,HMIPGRBWAPP578,187.64,Physical,$7.50
IDCTSM01,HMIPGRBWAPP572,,187.12,Physical,$7.48
IDCTSM01,HMIPGRBWAPP558,,186.95,Physical,$7.47
IDCTSM01,HMIPGRBWAPP509,,186.52,Physical,$7.46
IDCTSM01,HMIPGRBWAPP553,,186.09,Physical,$7.44
IDCTSM01,HMIPGRBWAPP300,,181.39,Physical,$7.25
IDCTSM01,HMIPGRBWAPP582,HMIPGRBWAPP582,178.16,Physical,$7.12
IDCTSM01,HMIPGRBWAPP570,,174.61,Physical,$6.98
IDCTSM01,THMI1DB2,thmi1db2.hmin.am.honda.com,172.45,Physical,$6.89
IDCTSM01,PHMI1MQ1,phmi1mq1.hmin.am.honda.com,168.94,Physical,$6.75
IDCTSM01,IAPPGRBWAPP006,IAPPGRBWAPP006,161.2,Physical,$6.44
IDCTSM01,HMIPGRBWAPP573,,160.23,Physical,$6.40
IDCTSM01,HMIPGRBWAPP583,,150.82,Physical,$6.03
IDCTSM01,PHMI1WAS2,phmi1was2.hmin.am.honda.com,149.72,Physical,$5.98
IDCTSM01,THMI1DB1,,147.05,Physical,$5.88
IDCTSM01,HMISQL01,HMISQL01,145.25,Physical,$5.81
IDCTSM01,IAPPGRBWAPP005,IAPPGRBWAPP005,144.65,Physical,$5.78
IDCTSM01,IAPPGRBWAPP010,IAPPGRBWAPP010,144.26,Physical,$5.77
IDCTSM01,IAPPGRBWAPP009,IAPPGRBWAPP009,143.16,Physical,$5.72
IDCTSM01,HMIPGRBWSQL502,,142.4,Physical,$5.69
IDCTSM01,IAPPGRBWAPP007,IAPPGRBWAPP007,140.76,Physical,$5.63
IDCTSM01,THMI1QDB1,,139.36,Physical,$5.57
IDCTSM01,IAPDGRBWAPP001,IAPDGRBWAPP001,138.41,Physical,$5.53
IDCTSM01,D_HMIAPP08,,137.07,Physical,$5.48
IDCTSM01,D_VNVMAPP23,,135.72,Physical,$5.42
IDCTSM01,HMIPGRBWSQL611_SQL,,135.6,Physical,$5.42
IDCTSM01,THMI1ARC,,131.89,Physical,$5.27
IDCTSM01,HMITGRBLAPP108,HMITGRBLAPP108,131.27,Physical,$5.25
IDCTSM01,PHMI1DB1,phmi1db1,129.39,Physical,$5.17
IDCTSM01,PHMI1DB2,phmi1db2.hmin.am.honda.com,128.44,Physical,$5.13
IDCTSM01,THMI1MQ2,,115.1,Physical,$4.60
IDCTSM01,PHMI1QDB1,phmi1qdb1.hmin.am.honda.com,108.45,Physical,$4.33
IDCTSM01,D_HMIPGRBWAPP538,,106.13,Physical,$4.24
IDCTSM01,HMI1WASADM,hmi1wasadm.hmin.am.honda.com,102.37,Physical,$4.09
IDCTSM01,THMI1MQ1,,98.35,Physical,$3.93
IDCTSM01,AIXHMINWDM02P,aixhminwdm02p,94.25,Physical,$3.77
IDCTSM01,THMI1ND2,thmi1nd2.hmin.am.honda.com,89.83,Physical,$3.59
IDCTSM01,PHMI1DMGR1,phmi1dmgr1.hmin.am.honda.com,87.93,Physical,$3.51
IDCTSM01,THMI1ND1,,87.53,Physical,$3.50
IDCTSM01,PHMI1DMGR2,phmi1dmgr2.hmin.am.honda.com,85.11,Physical,$3.40
IDCTSM01,PHMI1ND1,phmi1nd1.hmin.am.honda.com,84.72,Physical,$3.38
IDCTSM01,PHMI1ND2,phmi1nd2.hmin.am.honda.com,84.02,Physical,$3.36
IDCTSM01,AIXHMINWDM01P,aixhminwdm01p,76.04,Physical,$3.04
IDCTSM01,PHMI1MQ2,phmi1mq2.hmin.am.honda.com,74.52,Physical,$2.98
IDCTSM01,HMIPGRBWSQL506_SQL,,74.35,Physical,$2.97
IDCTSM01,HMIPGRBLAPP504,,67.89,Physical,$2.71
IDCTSM01,HMIDGRBWSQL102_SQL,,67.8,Physical,$2.71
IDCTSM01,IAPPGRBWAPP004,,66.75,Physical,$2.67
IDCTSM01,AIXHMINWAS05P,aixhminwas05p,64.71,Physical,$2.58
IDCTSM01,AIXHMINWAS06P,aixhminwas06p,64.23,Physical,$2.56
IDCTSM01,IAPPGRBWAPP003,,58.79,Physical,$2.35
IDCTSM01,WD_HMIPGRBWAPP512,,53.93,Physical,$2.15
IDCTSM01,WD_HMIPGRBLAPP517,,53.44,Physical,$2.13
IDCTSM01,D_LXHMIMON01,LXHMIMON01,50.84,Physical,$2.03
IDCTSM01,D_HMIDGRBWAPP584,,48.1,Physical,$1.92
IDCTSM01,D_HMIPGRBWAPP506,,47.99,Physical,$1.91
IDCTSM01,HMIPGRBLAPP508,HMIPGRBLAPP508,43.36,Physical,$1.73
IDCTSM01,HMIPGRBLAPP001,,36.29,Physical,$1.45
IDCTSM01,WD_HMIPGRBWSQL503A,,35.29,Physical,$1.41
IDCTSM01,KYNPHMLTSMPXY01,kynphmltsmpxy01,33.99,Physical,$1.35
IDCTSM01,HNAPIDCPTSM01,,28.04,Physical,$1.12
IDCTSM01,HNAPMDFPTSM01,hnaphdcptsm02,27.62,Physical,$1.10
IDCTSM01,D_HMIPGRBWAPP11N2,,23.64,Physical,$.94
IDCTSM01,WD_QHMI1WAS4,qhmi1was4.hmin.am.honda.com,20.23,Physical,$.80
IDCTSM01,WD_QHMI1WAS3,,20.02,Physical,$.80
IDCTSM01,WD_AIXHMINWAS02T,aixhminwas02t,19.27,Physical,$.77
IDCTSM01,WD_QHMI1DMGR1,,19.24,Physical,$.76
IDCTSM01,D_HMIPGRBWAPP11N1,,18.39,Physical,$.73
IDCTSM01,D_HMIPGRBLNET004,,17.86,Physical,$.71
IDCTSM01,WD_HMIPGRBLAPP518,HMIPGRBLAPP518,13.47,Physical,$.53
IDCTSM01,WD_AIXHMINWDM01T,,12.26,Physical,$.49
IDCTSM01,WD_QHMI1DMGR2,qhmi1dmgr2.hmin.am.honda.com,11.86,Physical,$.47
IDCTSM01,WD_DHMI1DMGR1,,11.72,Physical,$.46
IDCTSM01,HMIDGRBWSQL103_SQL,,6.6,Physical,$.26
IDCTSM01,WD_HMIPGRBWAPP512_SQL,HMIPGRBWAPP512,1.52,Physical,$.06
IDCTSM01,WD_HMIPGRBWSQL503A_SQL,,0.03,Physical,$.00
MDFTSM01,PHMI1DB1_DB2,phmi1db1,96832.82,Physical,$3873.31
MDFTSM01,PHMI1DB2_DB2,,16647.37,Physical,$665.89
MDFTSM01,THMI1DB2_DB2,thmi1db2.hmin.am.honda.com,16467.06,Physical,$658.68
